Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per hr,Miss Dist.(kilometers),Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Orbital Period,Perihelion Distance,Aphelion Dist,Hazardous
1000115,Demo Asteroid 115,20.782166769153253,0.06140100347830719,0.13839449536850193,14933.01085923962,13488666.36366264,0.09852132363587544,0.33638741070888284,2.8504766648367896,2.4345461048091313,292.296675220428,1.8916122002662497,3.8093411294073296,false
1000116,Demo Asteroid 116,22.53515528611582,0.04898404402154067,0.0860138956159005,15546.064762906915,5320281.998367883,0.05605727092857583,0.4129201633778264,3.132276144453698,16.945460381754764,720.3216455646908,1.838896167141409,4.425656121765987,false
1000117,Demo Asteroid 117,22.05025993470392,0.21134505972990436,0.37480291261208987,12525.943118812671,8237500.522276157,0.01554285279413838,0.2149739620613498,1.373614894944403,13.015970886123014,543.5488282782975,1.0783234586317199,1.668906331257086,false
1000118,Demo Asteroid 118,25.684091450038107,0.10773087623999204,0.24636983036542018,17195.627538139404,3122980.3416080778,0.0239526426199111,0.21310395742170496,0.8413829452870696,10.513339073594056,438.8438085042958,0.6620809099392652,1.020684980634874,false
1000119,Demo Asteroid 119,21.449482056812045,0.06963540258939269,0.10595537070574908,11235.664078400454,2467784.5202948474,0.06152005552928418,0.3261816022414368,3.7084149516738005,7.536238710187122,457.54115237309605,2.49879822096074,4.918031682386861,false
1000120,Demo Asteroid 120,19.64595576696971,0.127133659492254,0.2502513827308815,17649.05019716437,15641123.293465016,0.14866410820642692,0.5606609850287179,1.3347451882768882,2.1147715713791926,416.23210569661603,0.5864056362552266,2.08308474029855,true
1000121,Demo Asteroid 121,22.412333960399526,0.28173517564585465,0.5401731464954409,17910.6461145674,4746716.819158598,0.21318055031784308,0.1778839157730088,1.0464442350244592,6.740319611939012,1144.4347494812575,0.8602986368602177,1.2325898331887006,false
1000122,Demo Asteroid 122,22.50599237313506,0.030731115622134132,0.06518420242806221,5318.752390429442,7601867.149814292,0.10041702430524714,0.24794486684254285,4.262736819445062,9.075874575912842,391.1231341706374,3.205813106362952,5.319660532527172,false
1000123,Demo Asteroid 123,25.126131423053003,0.05115908699831128,0.08426170367994006,22395.313478157976,4408266.170632141,0.06447754114828294,0.2506738296252947,4.361381183424871,16.150161427978894,300.37741857092874,3.2680970597200583,5.454665307129682,false
1000124,Demo Asteroid 124,23.92075586560353,0.0742827748009632,0.15610507792138736,5081.331447147299,2497466.757894786,0.09767911566436659,0.7701965283495119,3.0417777080894792,21.066478618240385,779.1649566892073,0.6990110773080273,5.384544338870931,false
1000125,Demo Asteroid 125,22.82080343604387,0.34985596539864033,0.643406324119168,11901.061074576284,4028023.2869235026,0.027321652338796555,0.3690012790449689,2.138821636211715,17.31725442298932,494.1850140762574,1.3495937168005392,2.928049555622891,false
1000126,Demo Asteroid 126,25.365596649804992,0.1626233544135959,0.3344907570064838,21138.933568144534,12594807.882944083,0.0433734461827698,0.3490089263188886,3.8663102556633975,12.959398002704475,1363.0064446493125,2.5169334645186074,5.2156870468081875,false
1000127,Demo Asteroid 127,19.265844975057444,0.22285280478309633,0.3423209640418031,13212.909805032614,6225672.704295628,0.023713336935967753,0.24782153767084578,1.4779358454745672,10.392128917166529,429.7516409088254,1.1116715116701985,1.844200179278936,true
1000128,Demo Asteroid 128,20.52857147467558,0.06449906203158937,0.12355146706697205,8838.168104291393,1015428.7268036413,0.016181796366338683,0.013264057960200859,2.3316908442327913,12.04274857099602,796.8710575055659,2.300763161729618,2.3626185267359645,false
1000129,Demo Asteroid 129,19.868875334767292,0.06536957656272883,0.12877975266331407,10068.751827215296,3361185.962659414,0.06721855929978394,0.5367676227519208,2.0566657362022864,6.372392469676814,886.2408902151387,0.9527141581856561,3.160617314218917,false
1000130,Demo Asteroid 130,,0.18106103689821074,0.30651710000934485,21150.46164054236,16615308.616404856,0.05883384325599598,0.12797349635602454,4.16825996481839,11.074322818724523,430.6944368774269,3.6348331633997404,4.701686766237039,false
1000131,Demo Asteroid 131,18.83362186062049,0.14055988055375607,0.22850275656914065,7536.200445583907,3365080.7254980467,0.09244764784372062,0.297491964996176,4.195154178376639,9.035430458307887,389.82021842417487,2.9471295183894544,5.443178838363824,false
1000132,Demo Asteroid 132,23.46084717767313,0.1933371413359848,0.3228008866676987,21919.827803178963,945639.8304362851,0.08139028579712342,0.12667592415689222,3.1733665200299317,41.39666577991744,760.2253776965105,2.771377383416599,3.5753556566432643,false
1000133,Demo Asteroid 133,21.48888779667282,0.11979346499208245,0.21679346445671094,14482.76014227907,18154683.116453484,0.061938076707913355,0.5438939375709424,1.1208125330362289,12.268044531753397,705.3550993750059,0.5112093911642924,1.7304156749081654,false
1000134,Demo Asteroid 134,18.617145522643888,0.16215435677353265,0.25735990390102653,9727.008087767574,6892290.374487015,0.08216342716814672,0.46688911942680933,2.532332600701549,1.1690090876299988,288.6530519625615,1.350014062664201,3.7146511387388976,false
1000135,Demo Asteroid 135,19.664168113222654,0.1499846093007631,0.3528519644519897,12039.03690872955,3775297.3770863586,0.047910778135739726,0.09241115097945599,1.6322477916514155,7.215013424438643,327.7345440084462,1.481409894541233,1.7830856887615982,false
1000136,Demo Asteroid 136,22.721081849135448,0.2243717067925938,0.4183398481257038,10342.030277886026,2966418.2635304043,0.07219404293593559,0.1878268859880486,4.062679520101031,8.276945821522627,173.92192607039965,3.299599077073035,4.825759963129027,false
1000137,Demo Asteroid 137,23.927691106157077,0.22867703080391658,0.5095090362465561,19993.82630834497,9491256.305265434,0.025899542813581238,0.35706993235503537,1.2259306362615672,18.958044579769428,711.890483513,0.7881876668996839,1.6636736056234507,false
1000138,Demo Asteroid 138,26.59248105089111,0.047220989315172573,0.11224313047571849,19079.118303325224,2588044.8898086194,0.06944191252235016,0.028491884409526633,0.9063790482706879,13.425921354975875,484.0449445708473,0.8805546011961427,0.9322034953452331,false
1000139,Demo Asteroid 139,28.70188367181686,0.03140699748760509,0.04939258369399404,8089.268641165382,10005096.18465859,0.09086102994103448,0.0412964947931641,3.376830327490297,12.940544726635391,506.25085664678915,3.237379071453695,3.5162815835268986,false
1000140,Demo Asteroid 140,22.953141696534793,0.25953453781666935,0.5415194674777732,12819.756781825752,6161040.469170906,0.0272496858803758,0.2607846326705699,2.4224870848789806,24.995311397022746,254.3853277932668,1.790739680299616,3.054234489458345,false
1000141,Demo Asteroid 141,19.724062323926713,0.29288398928426534,0.6690255765873907,10914.909942839957,4856096.774578076,0.052164603346973606,0.5006478638970038,3.885786572891721,30.9994989654186,332.2387845976374,1.940375825613822,5.83119732016962,true
1000142,Demo Asteroid 142,17.096293554317988,0.06971045568182851,0.14435717778357723,23219.053426014874,4485730.176139954,0.028403518272127656,0.26302579551129074,0.9835925984433846,16.92805557759417,439.18401303733253,0.7248823727787959,1.2423028241079734,true
1000143,Demo Asteroid 143,22.615736363390823,0.040401312203629025,0.07620186475066912,9204.661400197563,3471250.878314914,0.030997273596505684,0.5557704136730673,3.744089303909801,7.670088501440861,402.4027609354072,1.6632352426469441,5.824943365172658,false
1000144,Demo Asteroid 144,20.13023548078625,0.14433369031375995,0.2724974928250479,25886.58569387483,9216556.978874482,0.018089268454884313,0.35475925343983944,0.8418720608078016,7.85701246371106,574.22783002155,0.5432101570237668,1.1405339645918364,false
1000145,Demo Asteroid 145,21.044678301586725,0.2478441512163274,0.3797738228633861,14593.723838067068,1998136.8599506712,0.15554774271963775,0.27246725818865564,0.8066660452730364,22.877130611182167,708.0825316197274,0.5868759596436063,1.0264561309024667,false
1000146,Demo Asteroid 146,20.59217736216244,0.4353680296490528,0.8625253126375227,9831.265641141681,1090841.4169157955,0.12991390167452962,0.521428531116708,2.4529998565779128,7.837892137558665,1512.2073085621753,1.1739357445329965,3.732063968622829,false
1000147,Demo Asteroid 147,21.676180961242313,0.18930296117354983,0.45322700997081833,11648.7485846407,6527614.35469816,0.08075708900513297,0.15739761229668264,1.5409069007864769,9.864840324607853,539.6886161532052,1.298371833831204,1.7834419677417497,false
1000148,Demo Asteroid 148,24.45175453081158,0.10628662201461916,0.25113793901392345,11152.66102908348,6615928.195407094,0.29375075501872305,0.46406594109985433,2.956131086624816,7.089303643907222,899.582888249043,1.5842913318957357,4.3279708413538955,false
1000149,Demo Asteroid 149,22.361211705124294,0.07573348304109664,0.11635384144279717,9451.073002636671,5863122.808053892,0.04199011158330279,0.5594847054571376,0.7981045780035876,4.0519746698796055,374.8448662432548,0.3515772732552573,1.2446318827519178,false
1000150,Demo Asteroid 150,21.635139874811017,0.13634638803768795,0.2911291669759652,15263.038508452706,5532678.950428609,0.7623009708563543,0.26392744958706493,0.8344802609793184,39.311244416422184,256.28091274035154,0.6142380139682986,1.0547225079903382,false
1000151,Demo Asteroid 151,19.617996368500634,0.11141179721215376,0.1973758453390026,9606.829754402333,3089647.909790133,0.04056796862725727,0.07821654494114771,3.4631642854533737,9.916085601205756,464.73356318875625,3.192287540481632,3.734041030425115,true
1000152,Demo Asteroid 152,18.14822922717998,0.06996262285712133,0.16180187491112433,6883.426377497068,7496795.072479938,0.06264158129660242,0.021725872676521697,1.4986276174707842,27.398127202270956,265.34350369662354,1.4660686246640948,1.5311866102774736,true
1000153,Demo Asteroid 153,20.88149180913134,0.5125746977213682,0.7896742560122911,12927.514620141566,3849883.702236288,,0.21255952016095775,3.194385069910787,7.923212343003543,548.1795751926354,2.5153881122412223,3.8733820275803517,false
1000154,Demo Asteroid 154,21.876300133117862,0.43186573456982763,1.0115533627316453,7855.74453661361,2704179.646755916,0.06960582685634047,0.25258909938931734,3.5497042137028822,6.114626873184715,383.2914416139219,2.6530876232652063,4.446320804140559,true
1000155,Demo Asteroid 155,26.06623880123373,0.28320950476881984,0.6382772387418615,11347.397440008099,3111100.0959070334,0.10561587739397825,0.31533768149417235,0.9254584297548762,15.938953851360097,226.00969033926535,0.6336265141967361,1.2172903453130164,false
1000156,Demo Asteroid 156,22.29963139938764,0.07438114783426887,0.11943782149615798,10740.89812629546,20105656.654240627,0.04493560771062242,0.33984242426584294,3.6250650269641085,21.005192642003863,1189.4083952484675,2.3931141400793026,4.857015913848914,false
1000157,Demo Asteroid 157,24.260300875353032,0.23592591583147876,0.3665915741607538,10884.275095355599,996514.6643315131,0.2463622814443803,0.2639270588526715,1.7200006282528868,21.92952043622449,427.5611115278231,1.2660459212133552,2.173955335292418,false
1000158,Demo Asteroid 158,20.85162012335995,0.20510303141628486,0.4617355121943024,29742.642978664302,5955528.366909393,0.06174355731914884,0.19074649304008776,2.180274641159043,8.981667411344537,260.6220604590103,1.7643948994937197,2.5961543828243663,false
1000159,Demo Asteroid 159,19.274629337240842,0.18044209711736706,0.2959578623895436,15059.195021675694,1042061.6430062874,0.0635096667427195,0.1417084420262406,1.0292289307222033,17.115003135834343,815.8065907482289,0.8833785024612263,1.1750793589831803,true
1000160,Demo Asteroid 160,19.780231446865546,0.3049164188699525,0.6041639346439278,16088.819249101887,3661609.377443026,0.02196954890611735,0.10725114434559355,3.8867939367864404,6.685591070377875,392.3379308262994,3.46993083923058,4.3036570343423,true
1000161,Demo Asteroid 161,20.33198005156777,0.20453651599023975,0.4753777104751993,7928.828680009696,2822399.624852377,0.07255932086121315,0.3910201420434216,2.8307693880379032,10.968695736085097,889.4245807623576,1.7238815398351526,3.937657236240654,false
1000162,Demo Asteroid 162,26.89548038460088,0.218932734137669,0.4402087714890577,11744.177950814119,753118.1217369736,0.04412960093298988,0.5223337360111705,2.617728055819254,8.316611719935425,391.49492382982265,1.2504003805619253,3.985055731076583,false
1000163,Demo Asteroid 163,20.110810637783914,0.2047407128409055,0.3803079156382813,15920.389425174844,5450566.315527524,0.028798967119098358,0.15298862324202467,4.380508281430471,7.346363651135853,426.91974271075287,3.7103403503541355,5.050676212506806,false
1000164,Demo Asteroid 164,23.928525168593595,0.16889372892187315,0.32098497222376215,10315.62361191813,2946031.44648338,0.02475254499102838,0.4738975062081319,1.9711218877745489,11.3114806544596,635.9845491556955,1.037012140725925,2.905231634823173,false
1000165,Demo Asteroid 165,19.92326749039984,0.04245344418931828,0.06609175343945543,20288.753469620304,744624.1891187206,0.5513348405967186,0.24670591411960882,4.084961288611445,3.9532091541808323,711.1964704064791,3.077177179761343,5.092745397461546,true
1000166,Demo Asteroid 166,24.14261792961076,0.14289484059764038,0.3389289985820644,9692.00109517883,7815773.338619482,0.03927647557687361,0.4636561327799599,3.4348139480454956,19.845510694486343,769.5590448646595,1.842241396076055,5.027386500014936,false
1000167,Demo Asteroid 167,22.885387222043484,0.09427636347013447,0.16777315738480203,13356.679188348615,12584858.493036838,0.013416273363955499,0.5465579108621502,4.228406916238508,7.370709395935507,523.0183176148694,1.917337665824122,6.539476166652893,false
1000168,Demo Asteroid 168,21.639732835386393,0.05890103463815764,0.09838988698123917,12026.669559081607,13152198.301552987,0.02655866248840189,0.34885258949112236,4.1496478004973465,19.207915260924484,690.818775112536,2.7020324198177073,5.597263181176986,false
1000169,Demo Asteroid 169,21.906246189888503,0.40380661254118233,0.7096669315962171,15638.83043267612,5320964.556631987,0.04752919831005823,0.12738580112407202,4.4659132590990644,4.7542753611023985,761.6848390736022,3.8970193208381145,5.034807197360014,false
1000170,Demo Asteroid 170,20.493988300512402,0.41638164291806135,0.9859650301246403,11799.68924397475,4142651.1318396567,0.08143096518394163,0.11412032445909123,1.2003716577411987,7.349848867845084,596.0092054637711,1.0633848546882758,1.3373584607941214,true
1000171,Demo Asteroid 171,23.025966063408784,0.3274216105004602,0.5189165780833885,13429.206861157163,11553804.061919468,0.0820289430109069,0.3200083668293988,3.724862289948061,3.9407886107984718,510.7109880214784,2.5328751918773675,4.916849388018755,false
1000172,Demo Asteroid 172,,0.15975541668409,0.3643338477901149,13593.6012934345,15338964.80534652,0.0915338066456662,0.1607550832932094,3.7570785488005116,3.80382807825029,284.1826807070408,3.153109073748955,4.361048023852068,false
1000173,Demo Asteroid 173,19.18110674333533,0.32559738657329024,0.6958209897670096,11418.20493654291,9888222.518307084,0.027865267003348095,0.5399210717554294,3.1486194070782494,5.328390495216894,713.1047831462267,1.4486134422586165,4.848625371897882,true
1000174,Demo Asteroid 174,19.060743579064876,0.13639974097173035,0.3064925723925693,17496.967408882334,1879976.6569557714,0.06763676378095748,0.2352108231648026,1.7596716413051676,4.820155237262979,555.0055782592644,1.3457778260540199,2.1735654565563154,true
1000175,Demo Asteroid 175,22.396952210760876,0.15440414899604712,0.36722058979912714,16049.547438671287,4690622.602002887,0.022630572583292784,0.38355702301938716,4.367563432187597,3.971735917405079,452.08619856589263,2.692353804289385,6.04277306008581,false
1000176,Demo Asteroid 176,25.631909889744,0.06648649791549216,0.1501224692469283,14313.882065476657,5675180.434393819,0.028504916873440613,0.39320515557941976,1.4768041239827963,10.414996419309542,967.7703947317784,0.896117128651812,2.0574911193137804,false
1000177,Demo Asteroid 177,22.36798071121891,0.1751774792079698,0.41149962681548224,12699.77534967566,938751.8238106548,0.021797977754384704,0.6677160131752712,2.598386437762068,15.72125383387131,286.4244682265077,0.863402204850885,4.333370670673251,false
1000178,Demo Asteroid 178,21.72713184994727,0.14075293684106696,0.22720926442539768,19512.106746273163,5812309.346261533,0.017085075588930177,0.2197916088747361,2.6816510287129076,16.30028919285747,1141.1780008144672,2.0922466346715067,3.2710554227543085,false
1000179,Demo Asteroid 179,22.65740012108585,0.0580341368065478,0.12861581742380937,13595.00894005408,24603357.142123014,0.1297414753039105,0.34740716021033213,1.3149515103769476,1.943357164393675,539.1409419713583,0.8581279403426051,1.77177508041129,false
1000180,Demo Asteroid 180,25.003804005925698,0.13090569209891625,0.2606473871040868,13261.971716588583,6662124.146892978,0.09252749187900451,0.39567803228252557,3.445609524866315,8.27495183648828,628.215449651886,2.082257528053284,4.808961521679346,false
1000181,Demo Asteroid 181,22.50457975313687,0.12850027732128114,0.25560581720351283,15315.819239546485,12977536.576744435,0.1199115169395771,0.27085946442309067,1.037695223884911,7.637589486087705,455.8802422883603,0.7566256513090449,1.3187647964607772,false
1000182,Demo Asteroid 182,21.054867369082405,0.43535859042250213,1.0052557929642985,26737.045082663877,4621970.947523511,0.05158015669774055,0.2588776891041711,3.3337715596175013,25.293529268495732,257.19053444284816,2.4707324822625143,4.196810636972488,false
1000183,Demo Asteroid 183,24.544464033137743,0.24201360474131933,0.5746911778388419,9236.103044024041,3765628.5122666704,0.10017134883189814,0.17805484191247503,3.9247388859044205,8.527947122342244,511.41200926196143,3.2259201240269655,4.623557647781875,false
1000184,Demo Asteroid 184,22.98613980846171,0.13634586935295306,0.2910104185471697,19330.702472058034,5416807.144282935,0.010202112582783536,0.44306646235948904,2.0277064153131183,9.768006619110421,633.1043181059918,1.129297707176694,2.926115123449543,false
1000185,Demo Asteroid 185,25.53223878159078,0.15908951486146308,0.3077816629723328,7611.3063131365425,2078877.5812159833,0.10825981637540326,0.44208475002124137,3.3957990726769607,2.7687897739176672,738.2639753946087,1.8945680885102032,4.897030056843718,false
1000186,Demo Asteroid 186,22.421439205610383,0.13928097904294273,0.2661330071152047,15931.373264630027,1846827.4816919677,0.05839107927270466,0.42335813232053604,1.2957412309618292,5.2075821847299055,498.14194209619444,0.747178643451117,1.8443038184725415,false
1000187,Demo Asteroid 187,19.18372122704285,0.11861241834304993,0.2191610326072525,25623.853901953436,10996016.686093198,0.08754508511462639,0.6950232547187429,3.914606205520939,2.598734604856074,203.0306740777455,1.1938638596175877,6.635348551424291,true
1000188,Demo Asteroid 188,18.85323384173497,0.06696550263050648,0.12224144863519278,17518.872082470592,11969518.776879342,0.07008972788406934,0.40789131744172474,4.317720454502253,10.922011705374539,272.1225169749562,2.5565597699702467,6.07888113903426,true
1000189,Demo Asteroid 189,25.797134244131875,0.12267904546640476,0.22724528526787874,15673.376342006046,1806885.038623123,0.0204791160966968,0.16118729142973895,1.2802360352991522,25.831076335253186,1371.1551389777408,1.073878256378534,1.4865938142197703,false
1000190,Demo Asteroid 190,25.964431157801585,0.08332856538339416,0.13172395557389158,12134.921944997044,8661504.919230668,0.012929602904417092,0.29939478028220734,3.329066001094862,5.3656499140988,333.0720414598875,2.3323610171520994,4.325770985037624,false
1000191,Demo Asteroid 191,21.58710580945002,0.06004235192795099,0.09424802810674353,14926.098250414789,3724458.460572952,0.026230071753277927,0.11849626684529359,2.622158166914798,8.581600178246354,1035.016094901102,2.3114422130574965,2.9328741207721,false
1000192,Demo Asteroid 192,21.118669161387228,0.18867943396499504,0.41545001158486966,13518.008177696653,5240077.569840563,0.08277953194724089,0.23106186773321402,2.7196974609630384,4.8468888549341385,357.68795354544807,2.091279085963639,3.3481158359624383,false
1000193,Demo Asteroid 193,25.361321872157063,0.17452662484967268,0.3318563740689759,11213.886857370904,5769955.415750192,0.09265079678496016,0.65425380395859,3.3846609306826148,6.253965398659867,501.64607472993964,1.1702336416734924,5.599088219691738,false
1000194,Demo Asteroid 194,19.453794931299978,0.04236808627312869,0.09904031804304206,13340.283012625236,8846039.250576772,0.014535693268119664,0.44148387823850904,2.5572138974784613,11.09302041766249,721.5081808506311,1.428245188534257,3.6861826064226655,true
1000195,Demo Asteroid 195,19.942127856401598,0.12496207166889788,0.256297072501157,15826.379354559673,4265946.178252902,0.020589183153684725,0.18793936157217161,2.9812402896673236,34.082134278328546,376.49791110798986,2.4209478929340107,3.5415326864006365,false
1000196,Demo Asteroid 196,23.4796516277848,0.25851692865132164,0.3959596211659313,11287.75767725363,12337199.38218683,0.025967432627812502,0.7251195240217938,1.5774238737632333,24.98654575011565,1114.8741539274843,0.4336030252394234,2.721244722287043,false
1000197,Demo Asteroid 197,21.092408217422943,0.2694143985454808,0.4423167484503521,11134.474251884314,5114193.5019492,0.036095951951433884,0.12303261769166864,2.138325066656795,29.952880785980188,563.4495282417832,1.8752413362302975,2.4014087970832922,false
1000198,Demo Asteroid 198,21.988219706543838,0.26363069121338023,0.44428040968774296,9172.038090156353,6578698.043379048,0.0146129705946146,0.3372450807827714,3.9879133302717076,19.325249971072868,670.0704665667572,2.6430091770495348,5.332817483493881,false
1000199,Demo Asteroid 199,21.624081333393622,0.1388020563921121,0.3300938346012022,16928.49810480863,2050081.1316994114,0.013844785858730247,0.5553615696107842,1.1176295442638653,8.493030932735884,482.78761979945097,0.49694104631809966,1.7383180422096312,false
1000200,Demo Asteroid 200,22.776421462237547,0.07813794699030549,0.13258710979209123,17869.723616407737,22452829.695752963,0.023762376539894513,0.542658841469045,2.9707859915478316,7.604754191690986,732.4712779683119,1.3586627071220172,4.582909275973646,false
1000201,Demo Asteroid 201,25.237208281021548,0.06691017452858422,0.13142363387596367,16011.798816413415,5814468.5020593,0.053805932552698124,0.14820661676942376,1.4002908364925828,5.393669324532276,1108.1605227395642,1.1927584691227906,1.607823203862375,false
1000202,Demo Asteroid 202,22.208345285874014,0.16931289741492397,0.39662549203249925,20698.358414367838,7063123.546264415,0.017205349849244957,0.17869215893811316,3.9168504721088135,8.387584554885194,513.3312396203303,3.216940005009922,4.616760939207706,false
1000203,Demo Asteroid 203,23.48105922453677,0.17317234306750165,0.4120589938022703,15225.907138615963,1102897.4839973857,0.0448593536131256,0.23510409618160436,2.900367024643489,26.07551870431727,1186.034603572269,2.2184788567197526,3.582255192567226,false
1000204,Demo Asteroid 204,17.28460416762865,0.31247376121067433,0.5351814326371314,16936.118810916214,2067474.5195773158,0.12908263923874264,0.25828138666518025,2.23158537414703,25.878746128624442,413.5514309233075,1.6552084092506,2.8079623390434603,true
1000205,Demo Asteroid 205,21.887947675560728,0.2766469243220942,0.4271998070491986,16421.440359343997,10748824.420601323,0.0154275290669322,0.4768506287717535,1.649333759876908,42.43659452504641,768.0410772410281,0.8628479194251241,2.435819600328692,false
1000206,Demo Asteroid 206,20.060570378326396,0.12418925502081687,0.20345200996865215,14299.230351178094,5022874.285436455,0.041345107548346555,0.1982774266550291,2.3600098569206107,11.70958293157508,678.6472314973546,1.8920731756098885,2.8279465382313327,true
1000207,Demo Asteroid 207,19.196729961025657,0.06028127095476495,0.0938576754975872,12261.411828430733,863696.0674692598,0.1252155108233436,0.27719868032278383,4.33892683850262,3.4044821615052188,336.6817315327099,3.136182044852585,5.541671632152655,false
1000208,Demo Asteroid 208,19.980249556063875,0.10998411991096053,0.184290691003292,32046.825706570606,9162521.238791328,0.03416882667454017,0.19953634781397683,2.634995301025758,14.99981652360735,599.5709805769336,2.109217962152088,3.1607726398994282,true
1000209,Demo Asteroid 209,21.231516086388133,0.15585959276852077,0.31354472892759555,12604.600647522007,2584322.0191075727,0.029709075074805726,0.40022891247292125,2.484060220459469,34.32372518075168,546.3799823339419,1.4898674999077306,3.478252941011207,false
1000210,Demo Asteroid 210,24.10657584741883,0.11867648404509594,0.2754723195816359,11695.305501827645,12348604.129530147,0.1418686333067714,0.27554363795841147,3.5358404913011743,28.367836777722495,370.9486045035201,2.5615621390873917,4.510118843514957,false
1000211,Demo Asteroid 211,18.949296749199004,0.09295579975567785,0.18437754951341065,17186.911919099603,3721850.1587677854,0.03779487108765827,0.27942966106817185,2.1403788691612453,6.921739593062178,639.7651112957531,1.5422935271940414,2.738464211128449,true
1000212,Demo Asteroid 212,22.07045243296716,0.15951379519132391,0.3291392657322702,16125.369326219055,4703254.852547987,0.1345318268181026,0.6293542774690399,2.3242110095470174,3.718777011288017,581.6275507708989,0.8614588689479664,3.7869631501460685,false
1000213,Demo Asteroid 213,20.88641030333277,0.09753221630483247,0.16401802886120814,9030.138267744522,10253848.565406641,0.07324603604429339,0.0794481776654623,1.9804013799721523,3.6215779353828075,527.0713211904626,1.823062099287198,2.1377406606571063,false
1000214,Demo Asteroid 214,21.24635188296749,0.0899732428589926,0.1997878583671268,21871.449491609754,1947399.8360084323,0.03656878806109935,0.1636921527139351,1.2734950702516872,5.693577414853657,528.0231560625039,1.0650339207316044,1.4819562197717697,false
1000215,Demo Asteroid 215,24.306342998200588,0.16570342950301378,0.3406879110179895,14285.951183568386,1804370.89384895,0.07666741311727068,0.37881205650845035,3.412475013970072,6.443462823136258,522.9549817939957,2.1197883361443663,4.7051616917957775,false
1000216,Demo Asteroid 216,23.237665505109028,0.1042154198835519,0.23737387406737276,10008.340923600394,3411972.9637187114,0.0664307360329609,0.1849482906657357,4.0175174727577705,8.001808025210345,461.5245139140581,3.2744844834514946,4.760550462064047,false
1000217,Demo Asteroid 217,25.07601564711831,0.15860599878055076,0.3733519859762502,22383.389890281465,7738653.311743693,0.12477970442170117,0.27414416588621976,4.141252067122509,16.420296495000322,579.9404018076715,3.005951973456625,5.276552160788393,false
1000218,Demo Asteroid 218,21.644636937725227,0.16163454532810345,0.29306132332999535,18379.41284463682,1376835.3484579118,0.030393971867089763,0.421883356428103,4.0470511645435625,7.785197535705713,407.58055920219493,2.3396676356096613,5.754434693477464,false
1000219,Demo Asteroid 219,20.399331993157382,0.06452975454931037,0.10205517179710512,9484.463358141476,1051336.0271174165,0.051668108746571725,0.4827859442334116,2.416778449264373,10.6010818828867,1800.0401895476978,1.2499917836333125,3.583565114895434,false
1000220,Demo Asteroid 220,21.485124721174852,0.09898304258762582,0.16860138597836805,27501.99960967271,7717312.5154668735,0.047105565962312496,0.2893960345076876,1.7794515303721459,2.416208452443595,288.8189552943705,1.2644853138838108,2.2944177468604807,false
1000221,Demo Asteroid 221,22.55774261992381,0.34457448877076224,0.6526438634459509,18593.718338591818,2464790.4456694205,0.09383037270813631,0.4259592910855338,3.124110248483129,5.399631117488844,418.5803075235816,1.7933664617662044,4.454854035200054,false
1000222,Demo Asteroid 222,22.406118724443534,0.06358665337342626,0.1495001250525506,14712.185273017589,2917446.1624715454,0.019788362333804814,0.21712139630012253,4.32787866524292,5.187531054876543,433.72732487111347,3.388203606427867,5.267553724057974,false
1000223,Demo Asteroid 223,19.505907433863257,0.03418988660905584,0.06292576285061897,25759.958829095693,903970.20381355,0.12434184939158417,0.30987281854523596,3.4627924630406985,2.007733996429943,1364.0616515234067,2.3897672024810777,4.53581772360032,true
1000224,Demo Asteroid 224,22.20812649774411,0.04034856899884797,0.08851249007290883,15611.361420434729,2319394.1064438033,,0.3711364491365701,2.580424534042595,7.630264657630522,300.64777821208963,1.622734935213138,3.538114132872052,false
1000225,Demo Asteroid 225,22.524925159319483,0.13792040511874695,0.27396909558540816,14620.368288430194,3968688.1716108746,0.015218666181894129,0.41470839715418045,3.317472583151103,2.4345287382988303,659.6207403981911,1.9416888455895702,4.693256320712636,false
1000226,Demo Asteroid 226,27.790190286328016,0.13808252445248761,0.2298422135405795,11718.158888808946,8404705.504662836,0.14770127500762348,0.35102076781987723,3.635644067326708,7.204097279837619,608.9750690009985,2.3594574952939054,4.9118306393595095,false
1000227,Demo Asteroid 227,26.31674260594784,0.1253748717005319,0.22425310666319279,18099.64590417811,2154385.0195022677,0.3718308519102338,0.058374493368763186,4.193223193046669,11.223207964400084,632.7788778999076,3.948445913570422,4.438000472522916,false
1000228,Demo Asteroid 228,20.037540293714713,0.29796578598575935,0.6221146290569485,17445.046838885115,15035143.160662338,0.12265871837881509,0.42116971619251986,3.6002198650941857,26.37084525631583,949.8978221466158,2.0839162862817955,5.116523443906576,true
1000229,Demo Asteroid 229,21.339018268436895,0.023817316436053577,0.05014898064873503,14840.838962155985,2309069.484211251,0.17983532472084146,0.7357931677409656,2.346124111416441,4.960486188167854,941.1694632924265,0.6198620195638798,4.072386203269002,false
1000230,Demo Asteroid 230,18.634083395774894,0.17505711592039014,0.33108268253578876,11198.160202393463,2311775.862366888,0.053763216353236755,0.47268854330500515,1.7397047701688395,10.991706439546022,444.5530645154535,0.9173662565769619,2.562043283760717,true
